tax.Kingdom,tax.Supergroup,tax.Division,tax.Class,tax.Order,tax.Family,tax.Genus,tax.Species,boot.Kingdom,boot.Supergroup,boot.Division,boot.Class,boot.Order,boot.Family,boot.Genus,boot.Species
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Pentapharsodinium,Pentapharsodinium_tyrrhenicum,100,100,100,100,90,90,61,56
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae,Strombidium,Strombidium_conicum,100,100,100,100,100,96,92,53
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_sp.,100,100,100,100,100,100,53,45
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,100,100,100,100,100,100,100,99
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_curviseriata,100,100,100,100,100,100,76,75
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,100,100,100,100,41,41,41,41
Eukaryota,Archaeplastida,Chlorophyta,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,Pyramimonadales_XXX,Pyramimonadales_XXX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Cryptomonadales_XX,Cryptomonadales_XX_sp.,100,100,100,100,100,100,50,50
Eukaryota,Opisthokonta,Metazoa,Brachiopoda,Brachiopoda_X,Brachiopoda_XX,Kraussina,Kraussina_mercatori,100,100,100,38,38,38,5,5
Eukaryota,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,Polydora,Polydora_haswelli,100,100,100,100,100,100,82,65
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Tovelliaceae,Woloszynskia,Woloszynskia_sp.,100,100,100,100,97,97,97,49
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Acartia,Acartia_tonsa,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Helicotheca,Helicotheca_tamesis,100,100,100,100,100,100,37,37
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.,100,100,100,99,99,99,99,99
Eukaryota,Opisthokonta,Metazoa,Urochordata,Urochordata_X,Ascidiacea,Ascidiella,Ascidiella_sp.,100,100,100,100,100,100,71,71
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,TIN_04,Tintinnopsis_04,Tintinnopsis_parvula,100,100,100,100,100,100,100,100
Eukaryota,Archaeplastida,Chlorophyta,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,Pyramimonas,Pyramimonas_sp.,100,100,100,100,100,100,100,48
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,100,100,100,100,24,24,24,24
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_lorenzianus_2,100,100,100,100,100,100,100,68
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_Q,Strombidiidae_Q_X,Strombidiidae_Q_X_sp.,100,100,100,100,91,85,85,85
Eukaryota,Archaeplastida,Rhodophyta,Stylonematophyceae,Porphyridiales-2,Stylonematales-Group-I,Purpureofilum,Purpureofilum_apyrenoidigerum,100,24,22,5,5,5,3,3
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_spirale,100,100,100,100,50,26,26,26
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Radial-centric-basal-Coscinodiscophyceae_X,Radial-centric-basal-Coscinodiscophyceae_X_sp.,100,100,100,100,100,100,56,56
Eukaryota,Archaeplastida,Rhodophyta,Compsopogonophyceae,Erythropeltidales,Erythropeltidales_X,Madagascaria,Madagascaria_erythrocladioides,100,48,47,27,26,26,12,12
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Vampyrellida_X,Vampyrellida_clade_B,Vampyrellida_sp.,100,100,100,100,100,100,61,61
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos_fusus,100,100,100,100,100,100,100,93
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidiniopsidaceae,Islandinium,Islandinium_tricingulatum,100,100,100,100,100,100,100,84
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_D,Stephanoecidae_Group_D_X,Stephanoecidae_Group_D_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,Capitella,Capitella_teleta,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,Cryothecomonas_aestivalis,100,100,100,100,100,100,88,88
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae,Strombidiidae_X,Strombidiidae_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Mollusca,Bivalvia,Heteroconchia,Lyrodus,Lyrodus_pedicellatus,100,100,100,100,100,100,81,81
Eukaryota,Stramenopiles,Sagenista,MAST-6,MAST-6_X,MAST-6_XX,MAST-6_XXX,MAST-6_XXX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidomataceae,Azadinium,Azadinium_trinitatum,100,100,100,100,33,26,26,25
Eukaryota,Opisthokonta,Metazoa,Rotifera,Rotifera_X,Rotifera_XX,Proales,Proales_doliaris,100,100,100,100,100,100,30,30
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-4,Dino-Group-II-Clade-4_X,Dino-Group-II-Clade-4_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Skeletonema,Skeletonema_costatum,100,100,100,100,100,100,100,47
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Attheyella,Attheyella_crassa,100,100,100,93,93,93,20,20
Eukaryota,Rhizaria,Cercozoa,Cercozoa_X,Cercozoa_XX,Cercozoa_XXX,Cercozoa_XXXX,Cercozoa_XXXX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_anguste-lineata,100,100,100,100,100,100,99,83
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Skeletonema,Skeletonema_pseudocostatum,100,100,100,100,100,100,100,45
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Eurytemora,Eurytemora_affinis,100,100,100,100,100,100,58,58
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaerales_X,Syracosphaerales_XX,Syracosphaerales_XX_sp.,100,100,100,100,85,85,85,85
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,100,100,100,99,99,88,84,84
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_concaviuscula,100,100,100,100,100,100,93,73
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_pumilum,100,100,100,100,100,100,100,58
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophysiales,Dinophysiaceae,Dinophysis,Dinophysis_acuminata,100,100,100,100,100,100,99,96
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Surirella,Surirella_sp.,100,100,100,100,100,100,100,100
Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Mantoniella,Mantoniella_clade_B,100,100,100,100,100,100,94,65
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,100,100,100,100,100,99,99,97
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos_concilians,100,100,100,100,100,100,99,30
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-32,Dino-Group-II-Clade-32_X,Dino-Group-II-Clade-32_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_minima,100,100,100,100,100,100,91,54
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strombidinopsidae,Parastrombidinopsis,Parastrombidinopsis_shimi,100,100,100,100,78,75,60,26
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Holobomolochus,Holobomolochus_sp.,100,100,100,100,100,100,24,24
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Crustacea_X,Crustacea_XX,Crustacea_XX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,100,100,99,81,81,81,81,81
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiales_X,Suessiales_XX,Suessiales_XX_sp.,100,100,100,100,80,55,55,55
Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Polycladida,Notoplana,Notoplana_australis,100,100,100,100,100,100,85,80
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.,100,100,100,80,72,72,72,72
Eukaryota,Rhizaria,Cercozoa,Chlorarachniophyceae,Chlorarachniophyceae_X,NPK2-lineage,NPK2-lineage_X,NPK2-lineage_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Hacrobia,Katablepharidophyta,Katablepharidaceae,Katablepharidales,Katablepharidales_X,Katablepharis,Katablepharis_japonica,100,100,100,100,100,100,91,91
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_gutrula,100,100,100,100,85,85,83,24
Eukaryota,Stramenopiles,Sagenista,MAST-6,MAST-6_X,MAST-6_XX,MAST-6_XXX,MAST-6_XXX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Scrippsiella,Scrippsiella_precaria,100,100,100,100,61,57,55,26
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Acartia,Acartia_tonsa,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Harpacticus,Harpacticus_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Centropages,Centropages_hamatus,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Minidiscus,Minidiscus_trioculatus,100,100,100,100,100,100,99,99
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Novel-Clade-4,Novel-Clade-4_X,Novel-Clade-4_X_sp.,100,99,99,93,33,30,30,30
Eukaryota,Opisthokonta,Metazoa,Mollusca,Bivalvia,Pectinoida,Mimachlamys,Mimachlamys_varia,100,100,100,96,96,95,84,84
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophysiales,Dinophysiaceae,Sinophysis,Sinophysis_microcephala,100,25,17,15,3,3,3,3
Eukaryota,Amoebozoa,Conosa,Variosea,Variosea_X,Mariager-Fjord-lineage,Mariager-Fjord-lineage_X,Mariager-Fjord-lineage_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,100,94,94,94,35,31,29,29
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Filosa-Imbricatea_XX,Filosa-Imbricatea_XXX,Filosa-Imbricatea_XXX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,100,100,100,100,100,100,100,79
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-8,Dino-Group-II-Clade-8_X,Dino-Group-II-Clade-8_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_delicatula,100,100,100,100,100,100,98,66
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Paracalanus,Paracalanus_parvus,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Lecudinidae,Lecudina,Lecudina_phyllochaetopteri,100,100,100,100,100,99,87,84
Eukaryota,Archaeplastida,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Chlorodendrales_XX,Chlorodendrales_XX_sp.,100,100,100,99,99,99,84,84
Eukaryota,Rhizaria,Cercozoa,Chlorarachniophyceae,Chlorarachniophyceae_X,NPK2-lineage,NPK2-lineage_X,NPK2-lineage_X_sp.,100,100,100,99,99,99,99,99
Eukaryota,Stramenopiles,Ochrophyta,Pelagophyceae,Pelagomonadales,Pelagomonadaceae,Aureococcus,Aureococcus_anophagefferens,100,100,100,100,95,95,95,95
Eukaryota,Stramenopiles,Stramenopiles_X,Stramenopiles_X-Group-7,Stramenopiles_X-Group-7_X,Stramenopiles_X-Group-7_XX,Stramenopiles_X-Group-7_XXX,Stramenopiles_X-Group-7_XXX_sp.,100,100,96,96,96,96,96,96
Eukaryota,Opisthokonta,Mesomycetozoa,Ichthyosporea,Ichthyosphonida,Abeoformidae_Group_MAIP_2,Abeoformidae_Group_MAIP_2_X,Abeoformidae_Group_MAIP_2_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Acanthoecida_X,Acanthoecida_XX,Acanthoecida_XX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,Picozoa_XXXX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza-lineage_X,Mataza-lineage_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Hacrobia,Telonemia,Telonemia_X,Telonemia_XX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp.,100,100,100,100,100,98,92,92
Eukaryota,Alveolata,Ciliophora,CONThreeP,CONThreeP_X,CONThreeP_XX,Askenasia,Askenasia_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Coscinodiscus,Coscinodiscus_granii,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,100,100,99,99,75,75,73,73
Eukaryota,Opisthokonta,Metazoa,Rotifera,Rotifera_X,Rotifera_XX,Brachionus,Brachionus_plicatilis,100,100,100,100,100,100,71,45
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Tovelliaceae,Woloszynskia,Woloszynskia_halophila,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Cercozoa_X,Cercozoa_XX,Cercozoa_XXX,Cercozoa_XXXX,Cercozoa_XXXX_sp.,100,100,100,99,99,99,99,99
Eukaryota,Stramenopiles,Sagenista,MAST-6,MAST-6_X,MAST-6_XX,MAST-6_XXX,MAST-6_XXX_sp.,100,100,95,94,94,94,94,94
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Haptolina,Haptolina_sp.,100,100,100,100,98,97,41,41
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.,100,100,100,100,100,100,99,99
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Scrippsiella,Scrippsiella_acuminata,100,100,100,100,76,74,74,74
Eukaryota,Opisthokonta,Metazoa,Rotifera,Rotifera_X,Rotifera_XX,Synchaeta,Synchaeta_tremula/oblonga,100,100,100,100,100,100,45,37
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza,Mataza_hastifera,100,100,100,100,100,100,62,62
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Cyclotella,Cyclotella_meneghiniana,100,100,100,100,100,100,97,63
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,Spio,Spio_sp.,100,100,100,100,100,100,100,72
Eukaryota,Rhizaria,Cercozoa,Cercozoa_X,Cercozoa_XX,Cercozoa_XXX,Cercozoa_XXXX,Cercozoa_XXXX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,Protaspa_grandis,100,100,100,47,21,12,12,12
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Picochlorum,Picochlorum_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Minidiscus,Minidiscus_trioculatus,100,100,100,100,100,100,92,92
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae_A,Rimostrombidium_A,Rimostrombidium_A_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Gregarines_GRE1,Gregarines_GRE1_X,Gregarines_GRE1_XX,Gregarines_GRE1_XX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_oceanica,100,100,100,100,100,100,51,36
Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Hydrallmania,Hydrallmania_falcata,100,100,100,100,100,100,48,48
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_sporotruncatus,100,100,100,100,100,100,100,81
Eukaryota,Archaeplastida,Rhodophyta,Stylonematophyceae,Porphyridiales-2,Stylonematales-Group-I,Purpureofilum,Purpureofilum_apyrenoidigerum,100,32,31,13,13,13,13,13
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,Leegaardiella_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Filosa-Thecofilosea_XX,Filosa-Thecofilosea_XXX,Filosa-Thecofilosea_XXX_sp.,100,100,100,99,99,99,99,99
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae,Varistrombidium,Varistrombidium_kielum,100,100,100,100,97,79,79,79
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,Cryothecomonas_aestivalis,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_sp.,100,100,100,100,100,100,83,55
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Cymbella,Cymbella_similis,100,100,100,100,100,100,98,98
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Skeletonema,Skeletonema_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,Ansanella,Ansanella_granifera,100,100,100,100,98,98,84,84
Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-H,Chrysophyceae_Clade-H_X,Chrysophyceae_Clade-H_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Plagioselmis,Plagioselmis_prolonga,100,100,100,100,100,100,95,95
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_debilis,100,100,100,100,100,100,100,91
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_guillardii,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_socialis_debilis,100,100,100,100,100,100,100,51
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,Ventrifissuridae,Ventrifissuridae_X,Ventrifissuridae_X_sp.,100,100,100,98,98,98,98,98
Eukaryota,Stramenopiles,Pseudofungi,MAST-1,MAST-1C,MAST-1C_X,MAST-1C_XX,MAST-1C_XX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Hacrobia,Telonemia,Telonemia_X,Telonemia_XX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,Amphitrite,Amphitrite_ornata,100,100,100,99,99,99,96,96
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.,100,100,100,63,57,57,57,57
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Scrippsiella,Scrippsiella_acuminata,100,100,100,100,46,46,46,46
Eukaryota,Rhizaria,Cercozoa,Cercozoa_X,Cercozoa_XX,Cercozoa_XXX,Cercozoa_XXXX,Cercozoa_XXXX_sp.,100,100,100,58,58,58,58,58
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Temora,Temora_longicornis,100,100,100,100,100,100,100,100
Eukaryota,Archaeplastida,Rhodophyta,Stylonematophyceae,Porphyridiales-2,Stylonematales-Group-I,Purpureofilum,Purpureofilum_apyrenoidigerum,100,39,36,8,8,8,5,5
Eukaryota,Rhizaria,Cercozoa,Chlorarachniophyceae,Chlorarachniophyceae_X,LC104-lineage,LC104-lineage_X,LC104-lineage_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza-lineage_X,Mataza-lineage_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,Heteromastus,Heteromastus_filiformis,100,100,100,100,100,100,90,90
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Entomoneis,Entomoneis_ornata,100,100,100,100,100,100,95,79
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Choanoflagellatea_X,Choanoflagellatea_X_Group_L,Choanoflagellatea_X_Group_L_X,Choanoflagellatea_X_Group_L_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Sagenista,MAST-7,MAST-7B,MAST-7B_X,MAST-7B_XX,MAST-7B_XX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Cercozoa_X,Cercozoa_XX,Cercozoa_XXX,Cercozoa_XXXX,Cercozoa_XXXX_sp.,100,98,98,54,54,54,54,54
